CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
44;11;10;Senior;Satisfied;Cheapest possible Slot;06:00:00;True;5;08:00:00;08:30:00;normal
45;17;12;Student;Satisfied;Cheapest possible Slot;14:00:00;True;26;18:30:00;19:00:00;normal
46;2;3;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;11:30:00;False;;;;
47;4;20;Business;Dissatisfied;Not willing to change and canceled order;20:00:00;False;;;;
48;17;11;Student;Satisfied;Cheapest possible Slot;17:30:00;True;27;19:00:00;19:30:00;normal
49;3;13;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
50;6;7;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
51;8;17;Stay-at-Home;Very Dissatisfied;Willing to change, but no cheap Slot available;15:30:00;True;;;;
52;10;2;Business;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
53;4;4;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;11:00:00;True;;;;
54;7;7;Stay-at-Home;Very Dissatisfied;Willing to change, but no cheap Slot available;08:30:00;True;;;;
55;10;20;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
56;12;12;Senior;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
57;16;7;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;10:30:00;False;;;;
58;2;17;Senior;Dissatisfied;Not willing to change and canceled order;14:30:00;False;;;;
59;5;7;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;11:00:00;True;;;;
60;4;5;Senior;Dissatisfied;Not willing to change and canceled order;12:30:00;False;;;;
61;12;1;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;07:00:00;True;;;;
62;6;19;Senior;Dissatisfied;Not willing to change and canceled order;14:30:00;False;;;;
63;10;8;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;09:00:00;False;;;;
64;19;20;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;14:30:00;True;;;;
65;14;12;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;10:00:00;False;;;;
66;19;20;Student;Satisfied;Suitable slot;17:30:00;True;28;19:30:00;20:00:00;normal
67;5;3;Student;Very Dissatisfied;Willing to change, but no Slot available;20:30:00;True;;;;
68;14;20;Business;Dissatisfied;Not willing to change and canceled order;07:30:00;False;;;;
69;10;4;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
70;1;10;Stay-at-Home;Very Dissatisfied;Willing to change, but no cheap Slot available;17:00:00;True;;;;
