CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
38;6;4;Student;Satisfied;Suitable Slot;18:00:00;True;25;18:00:00;18:30:00;normal
39;4;8;Senior;Satisfied;Cheapest possible Slot;12:30:00;True;5;08:00:00;08:30:00;normal
40;18;12;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;11:30:00;True;;;;
41;5;10;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;15:30:00;True;;;;
42;10;7;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;13:30:00;True;;;;
43;9;15;Senior;Satisfied;Cheapest possible Slot;08:00:00;True;13;12:00:00;12:30:00;cheap
44;2;20;Senior;Satisfied;Cheapest possible Slot;06:30:00;True;17;14:00:00;14:30:00;cheap
45;14;4;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;10:30:00;True;;;;
46;1;4;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;06:30:00;True;;;;
47;15;18;Student;Satisfied;Cheapest possible Slot;13:30:00;True;12;11:30:00;12:00:00;cheap
48;8;2;Business;Very Dissatisfied;Willing to change, but no Slot available;21:30:00;True;;;;
49;18;6;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;08:30:00;True;;;;
50;5;1;Student;Satisfied;Suitable Slot;13:00:00;True;26;18:30:00;19:00:00;normal
51;9;7;Business;Very Dissatisfied;Willing to change, but no Slot available;20:30:00;True;;;;
52;13;20;Student;Very Dissatisfied;No Cheap Slot, but customer was willing to change;15:30:00;True;;;;
53;9;4;Senior;Satisfied;Cheapest possible Slot;11:00:00;True;9;10:00:00;10:30:00;cheap
54;14;17;Student;Satisfied;Suitable Slot;20:00:00;True;28;19:30:00;20:00:00;cheap
55;14;8;Student;Very Dissatisfied;No Cheap Slot, but customer was willing to change;13:00:00;True;;;;
56;2;5;Business;Very Dissatisfied;Willing to change, but no Slot available;07:30:00;True;;;;
57;7;19;Business;Very Dissatisfied;Willing to change, but no Slot available;07:30:00;True;;;;
58;12;17;Stay-at-Home;Satisfied;Suitable Slot;16:30:00;True;11;11:00:00;11:30:00;cheap
59;20;8;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;11:00:00;True;;;;
60;20;10;Business;Very Dissatisfied;Willing to change, but no Slot available;06:00:00;True;;;;
61;8;8;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;11:00:00;True;;;;
62;11;13;Student;Satisfied;Cheapest possible Slot;19:30:00;True;29;20:00:00;20:30:00;cheap
63;20;4;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;08:00:00;True;;;;
64;12;19;Business;Very Dissatisfied;Willing to change, but no Slot available;06:00:00;True;;;;
65;12;13;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;09:30:00;True;;;;
66;8;1;Stay-at-Home;Satisfied;Cheapest possible Slot;14:30:00;True;7;09:00:00;09:30:00;cheap
67;19;8;Business;Very Dissatisfied;Willing to change, but no Slot available;21:30:00;True;;;;
68;16;8;Student;Satisfied;Suitable Slot;16:00:00;True;32;21:30:00;22:00:00;cheap
69;17;13;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;14:30:00;True;;;;
70;19;10;Student;Very Dissatisfied;Willing to change, but no Slot available;21:00:00;True;;;;
