CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
47;11;16;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
48;8;19;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
49;11;5;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;14:30:00;True;;;;
50;20;1;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;17:30:00;False;;;;
51;8;10;Business;Dissatisfied;Not willing to change and canceled order;07:00:00;False;;;;
52;1;4;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;08:30:00;False;;;;
53;16;13;Student;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
54;7;6;Business;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
55;13;14;Student;Dissatisfied;Not willing to change and canceled order;18:30:00;False;;;;
56;19;4;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
57;15;7;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;15:00:00;True;;;;
58;10;16;Senior;Very Satisfied;Preferred cheapest Slot;06:00:00;False;1;06:00:00;06:30:00;normal
59;7;5;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
60;9;6;Senior;Satisfied;Cheapest possible Slot;11:00:00;True;15;13:00:00;13:30:00;normal
61;17;20;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;11:00:00;True;;;;
62;13;18;Student;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
63;20;3;Senior;Dissatisfied;Not willing to change and canceled order;14:00:00;False;;;;
64;18;20;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;07:30:00;True;;;;
65;2;6;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;11:00:00;False;;;;
66;12;17;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;15:00:00;True;;;;
67;1;4;Student;Satisfied;Cheapest possible Slot;11:30:00;True;25;18:00:00;18:30:00;normal
68;3;9;Senior;Satisfied;Cheapest possible Slot;11:30:00;True;4;07:30:00;08:00:00;cheap
69;20;1;Business;Dissatisfied;Not willing to change and canceled order;07:30:00;False;;;;
70;18;7;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;14:30:00;False;;;;
