CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
31;20;18;Student;Satisfied;Cheapest possible Slot;14:00:00;True;18;14:30:00;15:00:00;normal
32;11;13;Stay-at-Home;Very Satisfied;Suitable Slot;08:00:00;True;10;10:30:00;11:00:00;normal
33;18;14;Stay-at-Home;Satisfied;Cheapest possible Slot;10:00:00;True;20;15:30:00;16:00:00;normal
34;13;4;Student;Satisfied;Cheapest possible Slot;14:00:00;True;14;12:30:00;13:00:00;normal
35;11;8;Stay-at-Home;Very Satisfied;Suitable Slot;08:30:00;True;17;14:00:00;14:30:00;cheap
36;4;13;Senior;Satisfied;Cheapest possible Slot;13:30:00;True;6;08:30:00;09:00:00;normal
37;8;15;Stay-at-Home;Satisfied;Cheapest possible Slot;16:30:00;True;12;11:30:00;12:00:00;cheap
38;7;8;Business;Very Dissatisfied;Willing to change, but no Slot available;21:00:00;True;;;;
39;8;3;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;06:00:00;True;;;;
40;1;3;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;10:00:00;True;;;;
41;18;9;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;09:30:00;True;;;;
42;10;2;Student;Satisfied;Cheapest possible Slot;20:00:00;True;28;19:30:00;20:00:00;normal
43;15;1;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;17:30:00;True;;;;
44;14;7;Senior;Satisfied;Cheapest possible Slot;10:00:00;True;7;09:00:00;09:30:00;cheap
45;13;16;Business;Very Dissatisfied;Willing to change, but no Slot available;20:00:00;True;;;;
46;9;2;Business;Very Dissatisfied;Willing to change, but no Slot available;21:00:00;True;;;;
47;15;8;Business;Very Dissatisfied;Willing to change, but no Slot available;21:00:00;True;;;;
48;12;14;Business;Very Dissatisfied;Willing to change, but no Slot available;20:00:00;True;;;;
49;20;1;Student;Satisfied;Cheapest possible Slot;18:30:00;True;25;18:00:00;18:30:00;normal
50;1;8;Stay-at-Home;Satisfied;Cheapest possible Slot;08:00:00;True;9;10:00:00;10:30:00;cheap
51;20;10;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;16:00:00;True;;;;
52;14;15;Senior;Satisfied;Cheapest possible Slot;13:30:00;True;15;13:00:00;13:30:00;cheap
53;7;19;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;10:30:00;True;;;;
54;17;7;Business;Very Dissatisfied;Willing to change, but no Slot available;21:00:00;True;;;;
55;2;19;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;08:00:00;True;;;;
56;9;2;Business;Very Dissatisfied;Willing to change, but no Slot available;07:00:00;True;;;;
57;5;3;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;09:30:00;True;;;;
58;14;15;Stay-at-Home;Satisfied;Cheapest possible Slot;17:00:00;True;8;09:30:00;10:00:00;cheap
59;10;3;Student;Satisfied;Cheapest possible Slot;18:30:00;True;27;19:00:00;19:30:00;cheap
60;7;12;Senior;Very Dissatisfied;No Cheap Slot, but customer was willing to change;07:30:00;True;;;;
61;15;12;Senior;Satisfied;Cheapest possible Slot;08:00:00;True;22;16:30:00;17:00:00;cheap
62;8;18;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;16:00:00;True;;;;
63;14;16;Student;Very Dissatisfied;Willing to change, but no Slot available;13:00:00;True;;;;
64;7;11;Stay-at-Home;Very Satisfied;Suitable Slot;11:00:00;True;24;17:30:00;18:00:00;cheap
65;12;6;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;15:30:00;True;;;;
66;16;8;Student;Very Dissatisfied;No Cheap Slot, but customer was willing to change;15:30:00;True;;;;
67;1;11;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;16:00:00;True;;;;
68;14;4;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;11:30:00;True;;;;
69;12;8;Student;Very Dissatisfied;Willing to change, but no Slot available;19:00:00;True;;;;
70;13;5;Stay-at-Home;Very Dissatisfied;No Cheap Slot, but customer was willing to change;10:00:00;True;;;;
