CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
23;7;8;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
24;18;9;Student;Dissatisfied;Not willing to change and canceled order;21:30:00;True;;;;
25;14;12;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;16:30:00;False;;;;
26;15;14;Student;Dissatisfied;Not willing to change and canceled order;12:30:00;True;;;;
27;16;7;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
28;8;13;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
29;11;1;Senior;Very Satisfied;Preferred cheapest Slot;13:00:00;False;15;13:00:00;13:30:00;normal
30;16;1;Student;Very Satisfied;Preferred cheapest Slot;19:00:00;False;27;19:00:00;19:30:00;normal
31;15;11;Student;Very Satisfied;Preferred Slot;15:30:00;True;20;15:30:00;16:00:00;normal
32;2;14;Senior;Dissatisfied;Not willing to change and canceled order;09:00:00;True;;;;
33;14;6;Business;Dissatisfied;Not willing to change and canceled order;07:30:00;False;;;;
34;18;19;Stay-at-Home;Very Satisfied;Preferred cheapest Slot;11:30:00;False;12;11:30:00;12:00:00;normal
35;6;15;Stay-at-Home;Very Satisfied;Preferred Slot;10:00:00;True;9;10:00:00;10:30:00;normal
36;14;9;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
37;2;15;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;15:30:00;True;;;;
38;18;12;Business;Dissatisfied;Not willing to change and canceled order;21:30:00;False;;;;
39;2;18;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
40;6;13;Senior;Very Satisfied;Preferred cheapest Slot;13:30:00;False;16;13:30:00;14:00:00;normal
41;12;3;Stay-at-Home;Very Satisfied;Preferred cheapest Slot;17:00:00;False;23;17:00:00;17:30:00;normal
42;9;15;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;17:00:00;True;;;;
43;11;4;Student;Dissatisfied;Not willing to change and canceled order;16:00:00;True;;;;
44;16;20;Student;Dissatisfied;Not willing to change and canceled order;19:00:00;True;;;;
45;16;5;Senior;Dissatisfied;Not willing to change and canceled order;13:30:00;False;;;;
46;16;14;Stay-at-Home;Very Satisfied;Preferred cheapest Slot;08:00:00;True;5;08:00:00;08:30:00;normal
47;2;5;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;09:30:00;False;;;;
48;4;8;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
49;15;4;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
50;20;15;Student;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
51;10;12;Senior;Dissatisfied;Not willing to change and canceled order;07:30:00;True;;;;
52;13;2;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
53;19;9;Student;Dissatisfied;Not willing to change and canceled order;12:30:00;False;;;;
54;13;15;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;16:00:00;True;;;;
55;19;14;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;08:00:00;False;;;;
56;8;11;Senior;Dissatisfied;Not willing to change and canceled order;13:30:00;True;;;;
57;18;19;Senior;Dissatisfied;Not willing to change and canceled order;09:00:00;True;;;;
58;6;20;Student;Dissatisfied;Not willing to change and canceled order;13:00:00;False;;;;
59;8;8;Senior;Dissatisfied;Not willing to change and canceled order;06:30:00;True;;;;
60;16;19;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;14:30:00;True;;;;
61;10;3;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;10:30:00;False;;;;
62;14;8;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
63;10;14;Senior;Dissatisfied;Not willing to change and canceled order;10:30:00;True;;;;
64;1;8;Senior;Dissatisfied;Not willing to change and canceled order;13:30:00;False;;;;
65;13;6;Senior;Very Satisfied;Preferred cheapest Slot;11:00:00;True;11;11:00:00;11:30:00;normal
66;18;4;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;16:30:00;True;;;;
67;6;18;Business;Dissatisfied;Not willing to change and canceled order;21:00:00;False;;;;
68;19;17;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
69;1;11;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;11:30:00;True;;;;
70;10;6;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;08:00:00;False;;;;
