CustomerId;Xcoord;Ycoord;CustomerType;SatisfactionStatus;ReasonForSatisfaction;PreferredTimeSlot;WillingnessToChangeTS;TimeslotId;TimeslotStart;TimeslotEnd;OrderPrice
31;18;13;Student;Satisfied;Suitable slot;12:00:00;True;14;12:30:00;13:00:00;normal
32;14;3;Senior;Satisfied;Preferred cheapest Slot;08:00:00;True;5;08:00:00;08:30:00;normal
33;18;12;Business;Very Satisfied;Preferred Slot;07:00:00;False;3;07:00:00;07:30:00;normal
34;1;16;Senior;Satisfied;Preferred cheapest Slot;13:30:00;True;16;13:30:00;14:00:00;normal
35;7;18;Business;Dissatisfied;Not willing to change and canceled order;20:00:00;False;;;;
36;15;4;Stay-at-Home;Satisfied;Cheapest possible Slot;14:00:00;True;9;10:00:00;10:30:00;normal
37;5;5;Senior;Dissatisfied;Not willing to change and canceled order;11:00:00;False;;;;
38;12;8;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;15:00:00;False;;;;
39;15;12;Student;Dissatisfied;Not willing to change and canceled order;21:30:00;False;;;;
40;9;17;Student;Very Satisfied;Preferred Slot;18:30:00;True;26;18:30:00;19:00:00;normal
41;16;16;Senior;Dissatisfied;Not willing to change and canceled order;07:30:00;False;;;;
42;19;9;Student;Satisfied;Cheapest possible Slot;16:30:00;True;15;13:00:00;13:30:00;normal
43;14;16;Student;Dissatisfied;Not willing to change and canceled order;20:30:00;False;;;;
44;4;5;Senior;Dissatisfied;Not willing to change and canceled order;08:30:00;False;;;;
45;6;14;Senior;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
46;12;18;Student;Dissatisfied;Not willing to change and canceled order;12:00:00;False;;;;
47;13;1;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;16:30:00;False;;;;
48;9;3;Senior;Satisfied;Cheapest possible Slot;07:30:00;True;7;09:00:00;09:30:00;normal
49;17;9;Student;Dissatisfied;Not willing to change and canceled order;12:00:00;False;;;;
50;2;2;Student;Satisfied;Cheapest possible Slot;21:30:00;True;31;21:00:00;21:30:00;expensive
51;14;8;Student;Very Dissatisfied;Willing to change, but no cheap Slot available;20:30:00;True;;;;
52;19;17;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;07:30:00;True;;;;
53;4;16;Stay-at-Home;Very Dissatisfied;Willing to change, but no cheap Slot available;14:00:00;True;;;;
54;9;3;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;11:30:00;False;;;;
55;15;7;Business;Dissatisfied;Not willing to change and canceled order;06:00:00;False;;;;
56;7;3;Senior;Dissatisfied;Not willing to change and canceled order;12:30:00;False;;;;
57;2;8;Student;Dissatisfied;Not willing to change and canceled order;12:30:00;False;;;;
58;18;7;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;09:00:00;True;;;;
59;3;9;Student;Very Dissatisfied;Willing to change, but no cheap Slot available;17:30:00;True;;;;
60;1;19;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;10:30:00;False;;;;
61;9;20;Student;Dissatisfied;Not willing to change and canceled order;13:30:00;False;;;;
62;2;13;Business;Dissatisfied;Not willing to change and canceled order;06:30:00;False;;;;
63;7;5;Stay-at-Home;Dissatisfied;Not willing to change and canceled order;17:00:00;False;;;;
64;12;13;Stay-at-Home;Very Dissatisfied;Willing to change, but no Slot available;10:30:00;True;;;;
65;8;2;Student;Very Dissatisfied;Willing to change, but no cheap Slot available;17:00:00;True;;;;
66;18;1;Business;Dissatisfied;Not willing to change and canceled order;21:30:00;False;;;;
67;10;18;Senior;Very Dissatisfied;Willing to change, but no cheap Slot available;12:30:00;True;;;;
68;13;9;Student;Very Dissatisfied;Willing to change, but no Slot available;19:00:00;True;;;;
69;10;6;Student;Dissatisfied;Not willing to change and canceled order;14:30:00;False;;;;
70;1;18;Senior;Dissatisfied;Not willing to change and canceled order;11:00:00;False;;;;
